Season,Circuit,Driver,Stint,Compound,NLaps,LooRmseLinear,LooRmseQuadratic,QuadraticWins
2024,Bahrain,RUS,2.0,HARD,15,0.2824761879467462,0.26436308284854904,True
2024,Bahrain,RUS,3.0,HARD,24,0.3494018223040801,0.3471485478735311,True
2024,Bahrain,SAI,1.0,SOFT,11,0.48705399898107093,0.28744638605885936,True
2024,Bahrain,SAI,2.0,HARD,18,0.17275182330259473,0.19379460377512,False
2024,Bahrain,SAI,3.0,HARD,20,0.19459758708553274,0.20039628644962593,False
2024,Bahrain,SAR,2.0,HARD,12,0.8707016573644174,1.0438588962026851,False
2024,Bahrain,SAR,4.0,SOFT,12,0.42256622266266153,0.4478331775852923,False
2024,Bahrain,STR,2.0,HARD,15,0.37449713401824547,0.3780427567726618,False
2024,Bahrain,STR,3.0,HARD,26,0.1951806582150156,0.20298139426347894,False
2024,Bahrain,TSU,1.0,SOFT,10,0.10537834848525715,0.09163333931482355,True
2024,Bahrain,TSU,2.0,HARD,17,0.26464167933060384,0.2094019229870902,True
2024,Bahrain,TSU,3.0,HARD,19,0.3825120448563909,0.36240272964664016,True
2024,Bahrain,VER,1.0,SOFT,10,0.09074659169375002,0.10266188859456551,False
2024,Bahrain,VER,2.0,HARD,17,0.11903871552943555,0.11092255159129463,True
2024,Bahrain,VER,3.0,SOFT,17,0.4603742759447616,0.47048633840239334,False
2024,Bahrain,ZHO,2.0,HARD,16,0.2763660524355653,0.27666117032205456,False
2024,Bahrain,ZHO,3.0,HARD,24,0.2522702874243767,0.26502122963281766,False
2024,Great Britain,ALB,1.0,MEDIUM,18,0.42556845105118435,0.35390164722481626,True
2024,Great Britain,ALB,3.0,MEDIUM,12,0.1819905645588748,0.19242588520750276,False
2024,Great Britain,ALO,1.0,MEDIUM,17,0.2533395703839306,0.20336633142445487,True
2024,Great Britain,ALO,3.0,MEDIUM,12,0.5208428059769903,0.23141298464999643,True
2024,Great Britain,BOT,1.0,MEDIUM,19,0.8088963995995345,0.8357033790901983,False
2024,Great Britain,BOT,3.0,SOFT,12,0.7285064803753752,0.6520046272021702,True
2024,Great Britain,HAM,1.0,MEDIUM,18,0.2862469277151342,0.2997742881368638,False
2024,Great Britain,HAM,3.0,SOFT,11,0.20561733692299153,0.15852954294844784,True
2024,Great Britain,HUL,1.0,MEDIUM,18,0.3080620812812964,0.3275947492534754,False
2024,Great Britain,HUL,3.0,SOFT,12,0.47319241134617446,0.28407360924351294,True
2024,Great Britain,LEC,1.0,MEDIUM,14,0.3079253514030148,0.34799063601372615,False
2024,Great Britain,LEC,4.0,SOFT,11,0.49449405588777035,0.44667676945096385,True
2024,Great Britain,MAG,1.0,MEDIUM,22,0.7936939036839167,0.7964077856073843,False
2024,Great Britain,MAG,3.0,SOFT,13,0.6810042357315063,0.7172661137359347,False
2024,Great Britain,NOR,1.0,MEDIUM,18,0.27623663721855696,0.2951376955870432,False
2024,Great Britain,NOR,3.0,SOFT,12,0.3097119682556485,0.27609767345750946,True
2024,Great Britain,OCO,1.0,SOFT,14,0.7002615902765001,0.692438903239795,True
2024,Great Britain,PER,1.0,HARD,13,0.40215546837338184,0.39708073836207536,True
2024,Great Britain,PIA,1.0,MEDIUM,18,0.23950855496200443,0.23059057374296915,True
2024,Great Britain,PIA,3.0,MEDIUM,12,0.4317678912726304,0.40946464382156794,True
2024,Great Britain,RIC,1.0,MEDIUM,17,0.6270923145790415,0.5961568000486347,True
2024,Great Britain,RUS,1.0,MEDIUM,17,0.192107755717203,0.22976242282454934,False
2024,Great Britain,SAI,1.0,MEDIUM,18,0.3846081743606361,0.39408434058179564,False
2024,Great Britain,SAR,1.0,MEDIUM,19,0.6014614316966943,0.5750287269099696,True
2024,Great Britain,SAR,3.0,SOFT,12,0.4305705795691302,0.4515499081462193,False
2024,Great Britain,STR,1.0,MEDIUM,17,0.3212934018678699,0.34791345494369896,False
2024,Great Britain,STR,3.0,MEDIUM,11,0.11481715524219677,0.11304506337833088,True
2024,Great Britain,TSU,1.0,MEDIUM,19,0.5652858349241934,0.5916299584112344,False
2024,Great Britain,TSU,3.0,SOFT,12,0.3973064684492149,0.4683240301574506,False
2024,Great Britain,VER,1.0,MEDIUM,17,0.35310150211908803,0.35158799015608294,True
2024,Great Britain,VER,3.0,HARD,12,0.2353993296729264,0.27298263090100805,False
2024,Great Britain,ZHO,5.0,SOFT,10,0.34823682756215113,0.4106527531587326,False
2024,Hungary,ALB,2.0,HARD,19,0.28088368684840376,0.29841097854483034,False
2024,Hungary,ALB,3.0,HARD,35,0.41403203507208175,0.41630446606873206,False
2024,Hungary,ALO,2.0,MEDIUM,28,0.5841583418901665,0.5438170211914015,True
2024,Hungary,ALO,3.0,HARD,29,0.41379949226179397,0.3400307705627625,True
2024,Hungary,BOT,1.0,MEDIUM,14,0.48080481618944343,0.35312104024355784,True
2024,Hungary,BOT,2.0,HARD,24,0.44853494518607345,0.4532012071411167,False
2024,Hungary,BOT,3.0,HARD,20,1.5389431993919471,1.6634428920780069,False
2024,Hungary,GAS,1.0,HARD,25,0.3805040197340166,0.3132197617676134,True
2024,Hungary,HAM,1.0,MEDIUM,13,0.24339087149564312,0.2636101721557168,False
2024,Hungary,HAM,2.0,HARD,17,0.31138879323126356,0.23777883753481677,True
2024,Hungary,HAM,3.0,HARD,25,0.2641358597789827,0.2612833738367778,True
2024,Hungary,HUL,2.0,HARD,22,0.3385721368333995,0.33454172749244354,True
2024,Hungary,HUL,3.0,HARD,33,0.6755492349043687,0.6712187539681391,True
2024,Hungary,LEC,1.0,MEDIUM,20,0.24273634731115978,0.2610912683119961,False
2024,Hungary,LEC,2.0,HARD,14,0.5527693078531004,0.4490849090228814,True
2024,Hungary,LEC,3.0,MEDIUM,25,0.26088191329504906,0.26314439781301485,False
2024,Hungary,MAG,2.0,HARD,25,0.35243154267006094,0.32237257637834743,True
2024,Hungary,MAG,3.0,HARD,28,0.5276380786129266,0.5024630446471282,True
2024,Hungary,NOR,1.0,MEDIUM,14,0.24367314075511307,0.3047284383348986,False
2024,Hungary,NOR,2.0,HARD,26,0.3892706611907588,0.35909723101209806,True
2024,Hungary,NOR,3.0,MEDIUM,20,0.4495658084804911,0.37933595078738663,True
2024,Hungary,OCO,2.0,HARD,20,0.294777519557657,0.28861148046007296,True
2024,Hungary,OCO,3.0,HARD,24,0.3691239811925559,0.34214605987242075,True
2024,Hungary,PER,1.0,HARD,25,0.6078443657146892,0.4978650200361652,True
2024,Hungary,PER,2.0,MEDIUM,14,0.32638800009456104,0.31273231959268455,True
2024,Hungary,PER,3.0,MEDIUM,20,0.34015684425096115,0.345838915060283,False
2024,Hungary,PIA,1.0,MEDIUM,15,0.2609214754989275,0.2662649073394632,False
2024,Hungary,PIA,2.0,HARD,27,0.6389798089660164,0.6707158469174846,False
2024,Hungary,PIA,3.0,MEDIUM,21,0.2832710764360583,0.2991465901676913,False
2024,Hungary,RIC,2.0,HARD,17,0.31691759160191396,0.3227190202228246,False
2024,Hungary,RIC,3.0,HARD,33,0.6586870474953391,0.669419230691462,False
2024,Hungary,RUS,1.0,HARD,30,0.5698648977154142,0.5360092120851343,True
2024,Hungary,RUS,2.0,MEDIUM,16,0.2587439569463998,0.2733466407048887,False
2024,Hungary,RUS,3.0,HARD,14,0.42542385297444607,0.479908285240462,False
2024,Hungary,SAI,1.0,MEDIUM,18,0.27611422808879654,0.28141326186739873,False
2024,Hungary,SAI,2.0,HARD,23,0.4660226232403761,0.42525760275556074,True
2024,Hungary,SAI,3.0,MEDIUM,20,0.43785446052546995,0.43198669194720135,True
2024,Hungary,SAR,2.0,HARD,19,0.27674557899270996,0.26013986642385956,True
2024,Hungary,SAR,3.0,HARD,20,0.24340926051612402,0.20878538138442343,True
2024,Hungary,STR,1.0,SOFT,12,0.5588455368037576,0.46099545070064296,True
2024,Hungary,STR,2.0,MEDIUM,29,0.5868968778753346,0.6022392347836475,False
2024,Hungary,STR,3.0,HARD,23,0.29886294365648025,0.25636597455461513,True
2024,Hungary,TSU,1.0,MEDIUM,26,0.7137828549811198,0.5794745799058009,True
2024,Hungary,TSU,2.0,HARD,38,0.4233137942385232,0.4042302571321468,True
2024,Hungary,VER,1.0,MEDIUM,17,0.16530407711458456,0.13989979896942037,True
2024,Hungary,VER,2.0,HARD,25,0.7773220930361808,0.7043434950308595,True
2024,Hungary,VER,3.0,MEDIUM,17,0.39270127059395105,0.414817842237213,False
2024,Hungary,ZHO,2.0,HARD,23,0.3953321055846715,0.40956891411538116,False
2024,Hungary,ZHO,3.0,HARD,26,0.6547499145346343,0.6680115338548078,False
2024,Netherlands,ALB,2.0,HARD,34,0.4377657038962424,0.386541626761836,True
2024,Netherlands,ALB,3.0,MEDIUM,14,0.3802169588739187,0.5227455567798253,False
2024,Netherlands,ALO,1.0,MEDIUM,27,0.36451400223532765,0.3580831909585273,True
2024,Netherlands,ALO,2.0,HARD,38,0.5972022360224043,0.6230458560466863,False
2024,Netherlands,BOT,1.0,SOFT,12,0.5091915234571206,0.4713502054084002,True
2024,Netherlands,BOT,2.0,HARD,24,0.36675765851428604,0.35863990346042984,True
2024,Netherlands,BOT,3.0,MEDIUM,21,0.17711786154991496,0.18594340563878628,False
2024,Netherlands,GAS,1.0,MEDIUM,26,0.19758212937714867,0.2083398937680058,False
2024,Netherlands,GAS,2.0,HARD,36,0.40562667951054265,0.41552594662721987,False
2024,Netherlands,HAM,1.0,SOFT,20,0.45724445212064,0.5159034040774751,False
2024,Netherlands,HAM,2.0,HARD,22,0.49414275746179054,0.2666679611225941,True
2024,Netherlands,HAM,3.0,SOFT,20,0.2785599632758091,0.2896677742619434,False
2024,Netherlands,HUL,1.0,MEDIUM,11,0.31392805043060673,0.3705089603311335,False
2024,Netherlands,HUL,2.0,HARD,53,0.34971514771101314,0.35606065567049966,False
2024,Netherlands,LEC,1.0,MEDIUM,21,0.18835478700824568,0.20521301469350975,False
2024,Netherlands,LEC,2.0,HARD,45,0.23781774861970603,0.24518521441218166,False
2024,Netherlands,MAG,1.0,HARD,35,0.4112184252947369,0.4263694833726403,False
2024,Netherlands,MAG,2.0,MEDIUM,25,0.42267325178394954,0.3573825995459661,True
2024,Netherlands,NOR,1.0,MEDIUM,25,0.15272951825946487,0.15783164951409318,False
2024,Netherlands,NOR,2.0,HARD,41,0.21006063701540464,0.20345918150550882,True
2024,Netherlands,OCO,1.0,MEDIUM,26,0.2694302304114946,0.27922869742028167,False
2024,Netherlands,OCO,2.0,HARD,31,0.21801409554398168,0.2290300979561898,False
2024,Netherlands,PER,1.0,MEDIUM,26,0.2269201835097776,0.23008350322628351,False
2024,Netherlands,PER,2.0,HARD,39,0.2690477873484643,0.22307376249931352,True
2024,Netherlands,PIA,1.0,MEDIUM,30,0.24246789325131315,0.24820176436078514,False
2024,Netherlands,PIA,2.0,HARD,37,0.27363822209621197,0.20425992963869558,True
2024,Netherlands,RIC,1.0,MEDIUM,26,0.27642667176374275,0.30124760527183053,False
2024,Netherlands,RIC,2.0,HARD,39,0.30985354209721544,0.29903109889013074,True
2024,Netherlands,RUS,1.0,MEDIUM,22,0.18380029762549696,0.14865760680036236,True
2024,Netherlands,RUS,2.0,HARD,25,0.33262626647274623,0.3384377131461874,False
2024,Netherlands,RUS,3.0,SOFT,16,0.26232714449029804,0.2689521929821902,False
2024,Netherlands,SAI,1.0,MEDIUM,26,0.2032252248456856,0.19303779573166752,True
2024,Netherlands,SAI,2.0,HARD,40,0.27871605083705725,0.28195928121251523,False
2024,Netherlands,SAR,1.0,MEDIUM,18,0.28320568914300315,0.25784532430131996,True
2024,Netherlands,SAR,2.0,HARD,43,0.47612249959182507,0.44843562839716733,True
2024,Netherlands,STR,1.0,MEDIUM,26,0.2806627485291324,0.2919546474963506,False
2024,Netherlands,STR,2.0,HARD,36,0.3353010441667253,0.321847587038368,True
2024,Netherlands,TSU,1.0,SOFT,11,0.26736828435197546,0.27044142021518686,False
2024,Netherlands,TSU,2.0,MEDIUM,15,0.43284652101214116,0.35942319742038675,True
2024,Netherlands,TSU,3.0,HARD,35,0.653466184540068,0.6087074194199473,True
2024,Netherlands,VER,1.0,MEDIUM,23,0.16331333423113467,0.1703247153713254,False
2024,Netherlands,VER,2.0,HARD,41,0.15376337707706525,0.15431869369945214,False
2024,Netherlands,ZHO,1.0,MEDIUM,15,0.21962173954407554,0.22721696352641155,False
2024,Netherlands,ZHO,2.0,HARD,29,0.6775491134964853,0.6223897587328805,True
2024,Netherlands,ZHO,3.0,SOFT,14,0.29276396650416986,0.2576821106672732,True
2024,Spain,ALB,1.0,MEDIUM,15,0.558063287864538,0.613821927536009,False
2024,Spain,ALB,2.0,SOFT,20,0.30129818840313904,0.33053148669268184,False
2024,Spain,ALB,3.0,SOFT,15,0.15598891346625948,0.1703781390087703,False
2024,Spain,ALO,1.0,SOFT,16,0.7409168799343484,0.8055320426257255,False
2024,Spain,ALO,2.0,MEDIUM,23,0.4311944224079233,0.2963062000249432,True
2024,Spain,ALO,3.0,HARD,18,0.4160270759676083,0.43027822653787634,False
2024,Spain,BOT,2.0,SOFT,13,0.4312997662697004,0.5242415027318429,False
2024,Spain,BOT,3.0,HARD,32,0.7375416850511307,0.7424594220669022,False
2024,Spain,GAS,1.0,SOFT,12,0.3038067779251048,0.36385218959931,False
2024,Spain,GAS,2.0,MEDIUM,21,0.4142721641981413,0.4282714822201488,False
2024,Spain,GAS,3.0,HARD,25,0.3086920946812091,0.1824271337091325,True
2024,Spain,HAM,1.0,SOFT,14,0.22767570851904698,0.2556245664953408,False
2024,Spain,HAM,2.0,MEDIUM,23,0.3727918600769195,0.3488312876872649,True
2024,Spain,HAM,3.0,SOFT,21,0.30631656745441516,0.31730444617955694,False
2024,Spain,HUL,2.0,MEDIUM,21,0.24267069795366503,0.25590825393167066,False
2024,Spain,HUL,3.0,HARD,25,0.46263164934868806,0.3576091513176003,True
2024,Spain,LEC,1.0,SOFT,21,0.3005477354812654,0.3264915052808897,False
2024,Spain,LEC,2.0,MEDIUM,19,0.1999845636137114,0.21443395206926555,False
2024,Spain,LEC,3.0,SOFT,18,0.25351496824733677,0.2044062171148943,True
2024,Spain,MAG,2.0,MEDIUM,16,0.3936865415978293,0.4085634185492347,False
2024,Spain,MAG,3.0,HARD,32,0.4610222171753903,0.40818505539069383,True
2024,Spain,NOR,1.0,SOFT,20,0.42607891346992166,0.3667560654626056,True
2024,Spain,NOR,2.0,MEDIUM,21,0.3832736286240051,0.3953536044980431,False
2024,Spain,NOR,3.0,SOFT,17,0.3104209197929198,0.3421935931482129,False
2024,Spain,OCO,1.0,SOFT,10,0.3338322384291821,0.3894807928005294,False
2024,Spain,OCO,2.0,MEDIUM,20,0.4058572734864689,0.43620525003455973,False
2024,Spain,OCO,3.0,HARD,26,0.28738368937270337,0.2578292738653144,True
2024,Spain,PER,1.0,SOFT,11,0.29178686849906416,0.21558760504720956,True
2024,Spain,PER,2.0,SOFT,15,0.26555288931061766,0.2923888505398411,False
2024,Spain,PER,3.0,MEDIUM,15,0.25837977223256703,0.2260418729282929,True
2024,Spain,PER,4.0,SOFT,16,0.30602821544823267,0.256605886929472,True
2024,Spain,PIA,1.0,SOFT,19,0.3411399568537789,0.37254404226629567,False
2024,Spain,PIA,2.0,MEDIUM,19,0.2251720004889123,0.2349873787300005,False
2024,Spain,PIA,3.0,SOFT,16,0.2661308957447966,0.2607189116698231,True
2024,Spain,RIC,1.0,SOFT,13,0.4862617230511911,0.5707795235525992,False
2024,Spain,RIC,2.0,MEDIUM,22,0.3561711800172883,0.3642592737081981,False
2024,Spain,RIC,3.0,HARD,20,0.7292152127835334,0.7518977425579785,False
2024,Spain,RUS,1.0,SOFT,12,0.1618109593601759,0.18811530836375276,False
2024,Spain,RUS,2.0,MEDIUM,17,0.22175694796569462,0.2140152525010253,True
2024,Spain,RUS,3.0,HARD,28,0.500988531374061,0.4766732088477035,True
2024,Spain,SAI,1.0,SOFT,11,0.23042158953552364,0.2532741163898913,False
2024,Spain,SAI,2.0,MEDIUM,16,0.22862355290356326,0.25143630423880214,False
2024,Spain,SAI,3.0,HARD,26,0.2304511298040884,0.24381833026786642,False
2024,Spain,SAR,1.0,SOFT,11,0.4666188178352116,0.5254668496932613,False
2024,Spain,SAR,2.0,MEDIUM,17,0.35276493136424447,0.3214493302600433,True
2024,Spain,SAR,3.0,HARD,26,0.7778107313601507,0.7445834537952254,True
2024,Spain,STR,1.0,SOFT,14,0.21240761673228245,0.2272659158129835,False
2024,Spain,STR,2.0,MEDIUM,17,0.25642773468406566,0.2402413706508741,True
2024,Spain,STR,3.0,HARD,26,0.7278021068807786,0.7187572445345292,True
2024,Spain,TSU,2.0,MEDIUM,13,0.32318602355737674,0.3257755353945362,False
2024,Spain,TSU,3.0,HARD,13,0.7645085009391964,0.7719808727880382,False
2024,Spain,TSU,4.0,SOFT,16,0.3999946126892435,0.2965448005931281,True
2024,Spain,VER,1.0,SOFT,13,0.1482141944597634,0.1599095330929004,False
2024,Spain,VER,2.0,MEDIUM,24,0.2501052250480235,0.2566438748292684,False
2024,Spain,VER,3.0,SOFT,17,0.19934488260524727,0.18416819980420973,True
2024,Spain,ZHO,2.0,MEDIUM,25,0.2734396521736476,0.29920704507177515,False
2024,Spain,ZHO,3.0,HARD,21,0.5259579918358099,0.571242500058022,False
2024,United States,ALB,2.0,MEDIUM,25,0.5651938657296374,0.5828572719371665,False
2024,United States,ALB,3.0,HARD,16,0.2311821001453809,0.25316399503711434,False
2024,United States,ALO,1.0,MEDIUM,16,0.34737250088425903,0.36922368543935663,False
2024,United States,ALO,2.0,HARD,27,0.5725035259940313,0.5687018655696853,True
2024,United States,BOT,2.0,HARD,33,0.3122511556136513,0.28236320156334116,True
2024,United States,COL,1.0,HARD,32,0.46577495486662823,0.4752882715559524,False
2024,United States,COL,2.0,MEDIUM,15,0.3742765859174129,0.38769536696382967,False
2024,United States,GAS,1.0,MEDIUM,11,0.5520335458592243,0.363138128076956,True
2024,United States,GAS,2.0,HARD,35,0.5493898571819679,0.5529787315344661,False
2024,United States,HUL,1.0,MEDIUM,20,0.5183672425065803,0.5869711373329838,False
2024,United States,HUL,2.0,HARD,25,0.2715307584237681,0.2406177860872712,True
2024,United States,LAW,1.0,HARD,29,0.3815582310343272,0.4016923872369715,False
2024,United States,LAW,2.0,MEDIUM,17,0.3939102195854662,0.3949260202138999,False
2024,United States,LEC,1.0,MEDIUM,19,0.20081249494028236,0.21323085455271154,False
2024,United States,LEC,2.0,HARD,27,0.42536062110272804,0.4293271154449338,False
2024,United States,MAG,1.0,MEDIUM,10,0.6526911263304863,0.4966019290269656,True
2024,United States,MAG,2.0,HARD,18,0.4398880797680612,0.48813672815352227,False
2024,United States,MAG,3.0,MEDIUM,15,0.22395587732889002,0.15781798040370115,True
2024,United States,NOR,1.0,MEDIUM,24,0.24263542438921432,0.2579411152271258,False
2024,United States,NOR,2.0,HARD,21,0.42634507612619993,0.3822370659849441,True
2024,United States,OCO,1.0,MEDIUM,23,0.3048720725102661,0.30562708103815417,False
2024,United States,OCO,2.0,HARD,14,0.39809816511614987,0.4176437725842678,False
2024,United States,PER,1.0,MEDIUM,18,0.4685375167556942,0.5005636281921366,False
2024,United States,PER,2.0,HARD,27,0.5157417144913065,0.4532209414735516,True
2024,United States,PIA,1.0,MEDIUM,25,0.5045338713170541,0.47763124439349613,True
2024,United States,PIA,2.0,HARD,18,0.2510685075842856,0.2601292534687864,False
2024,United States,RUS,1.0,HARD,32,0.3987631906867214,0.377438394796697,True
2024,United States,RUS,2.0,MEDIUM,11,0.149873040242941,0.1888063201409575,False
2024,United States,SAI,1.0,MEDIUM,13,0.24587359875179007,0.21410614163865088,True
2024,United States,SAI,2.0,HARD,31,0.3532192226960249,0.3032848223919075,True
2024,United States,STR,1.0,HARD,18,0.3807736238866949,0.3817954431500675,False
2024,United States,STR,2.0,MEDIUM,23,0.5691081291446085,0.6415180963411429,False
2024,United States,TSU,2.0,HARD,34,0.48527680041448984,0.45158595767027515,True
2024,United States,VER,1.0,MEDIUM,18,0.19159657698026963,0.20664591195949286,False
2024,United States,VER,2.0,HARD,27,0.3444070265934368,0.33362704710328256,True
2024,United States,ZHO,2.0,MEDIUM,19,0.3482577770428971,0.350064255650816,False
2024,United States,ZHO,3.0,HARD,16,0.30079586418975884,0.344626536365812,False
